"Notes","Census Division","Census Division Code","Year","Year Code","Month","Month Code","Ten-Year Age Groups","Ten-Year Age Groups Code",Deaths,Population,Crude Rate
,"Division 3: East North Central","CENS-D3","2017","2017","Nov., 2017","2017/11","35-44 years","35-44",274,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2017","2017","Nov., 2017","2017/11","45-54 years","45-54",261,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2017","2017","Nov., 2017","2017/11","55-64 years","55-64",195,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2017","2017","Nov., 2017","2017/11","65-74 years","65-74",43,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2017","2017","Nov., 2017","2017/11","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2017","2017","Nov., 2017","2017/11","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2017","2017","Nov., 2017","2017/11","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2017","2017","Dec., 2017","2017/12","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2017","2017","Dec., 2017","2017/12","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2017","2017","Dec., 2017","2017/12","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2017","2017","Dec., 2017","2017/12","15-24 years","15-24",80,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2017","2017","Dec., 2017","2017/12","25-34 years","25-34",264,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2017","2017","Dec., 2017","2017/12","35-44 years","35-44",260,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2017","2017","Dec., 2017","2017/12","45-54 years","45-54",250,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2017","2017","Dec., 2017","2017/12","55-64 years","55-64",176,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2017","2017","Dec., 2017","2017/12","65-74 years","65-74",31,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2017","2017","Dec., 2017","2017/12","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2017","2017","Dec., 2017","2017/12","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2017","2017","Dec., 2017","2017/12","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jan., 2018","2018/01","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jan., 2018","2018/01","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jan., 2018","2018/01","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jan., 2018","2018/01","15-24 years","15-24",67,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jan., 2018","2018/01","25-34 years","25-34",253,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jan., 2018","2018/01","35-44 years","35-44",256,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jan., 2018","2018/01","45-54 years","45-54",239,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jan., 2018","2018/01","55-64 years","55-64",183,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jan., 2018","2018/01","65-74 years","65-74",53,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jan., 2018","2018/01","75-84 years","75-84",14,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jan., 2018","2018/01","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jan., 2018","2018/01","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Feb., 2018","2018/02","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Feb., 2018","2018/02","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Feb., 2018","2018/02","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Feb., 2018","2018/02","15-24 years","15-24",66,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Feb., 2018","2018/02","25-34 years","25-34",265,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Feb., 2018","2018/02","35-44 years","35-44",268,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Feb., 2018","2018/02","45-54 years","45-54",200,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Feb., 2018","2018/02","55-64 years","55-64",161,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Feb., 2018","2018/02","65-74 years","65-74",38,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Feb., 2018","2018/02","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Feb., 2018","2018/02","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Feb., 2018","2018/02","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Mar., 2018","2018/03","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Mar., 2018","2018/03","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Mar., 2018","2018/03","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Mar., 2018","2018/03","15-24 years","15-24",80,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Mar., 2018","2018/03","25-34 years","25-34",318,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Mar., 2018","2018/03","35-44 years","35-44",273,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Mar., 2018","2018/03","45-54 years","45-54",256,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Mar., 2018","2018/03","55-64 years","55-64",170,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Mar., 2018","2018/03","65-74 years","65-74",33,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Mar., 2018","2018/03","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Mar., 2018","2018/03","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Mar., 2018","2018/03","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Apr., 2018","2018/04","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Apr., 2018","2018/04","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Apr., 2018","2018/04","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Apr., 2018","2018/04","15-24 years","15-24",75,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Apr., 2018","2018/04","25-34 years","25-34",263,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Apr., 2018","2018/04","35-44 years","35-44",244,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Apr., 2018","2018/04","45-54 years","45-54",208,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Apr., 2018","2018/04","55-64 years","55-64",160,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Apr., 2018","2018/04","65-74 years","65-74",53,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Apr., 2018","2018/04","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Apr., 2018","2018/04","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Apr., 2018","2018/04","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","May, 2018","2018/05","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","May, 2018","2018/05","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","May, 2018","2018/05","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","May, 2018","2018/05","15-24 years","15-24",83,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","May, 2018","2018/05","25-34 years","25-34",247,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","May, 2018","2018/05","35-44 years","35-44",252,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","May, 2018","2018/05","45-54 years","45-54",254,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","May, 2018","2018/05","55-64 years","55-64",162,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","May, 2018","2018/05","65-74 years","65-74",37,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","May, 2018","2018/05","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","May, 2018","2018/05","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","May, 2018","2018/05","Not Stated","NS",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jun., 2018","2018/06","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jun., 2018","2018/06","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jun., 2018","2018/06","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jun., 2018","2018/06","15-24 years","15-24",54,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jun., 2018","2018/06","25-34 years","25-34",284,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jun., 2018","2018/06","35-44 years","35-44",238,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jun., 2018","2018/06","45-54 years","45-54",256,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jun., 2018","2018/06","55-64 years","55-64",179,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jun., 2018","2018/06","65-74 years","65-74",33,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jun., 2018","2018/06","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jun., 2018","2018/06","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jun., 2018","2018/06","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jul., 2018","2018/07","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jul., 2018","2018/07","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jul., 2018","2018/07","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jul., 2018","2018/07","15-24 years","15-24",80,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jul., 2018","2018/07","25-34 years","25-34",302,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jul., 2018","2018/07","35-44 years","35-44",295,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jul., 2018","2018/07","45-54 years","45-54",206,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jul., 2018","2018/07","55-64 years","55-64",199,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jul., 2018","2018/07","65-74 years","65-74",38,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jul., 2018","2018/07","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jul., 2018","2018/07","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Jul., 2018","2018/07","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Aug., 2018","2018/08","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Aug., 2018","2018/08","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Aug., 2018","2018/08","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Aug., 2018","2018/08","15-24 years","15-24",70,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Aug., 2018","2018/08","25-34 years","25-34",245,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Aug., 2018","2018/08","35-44 years","35-44",276,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Aug., 2018","2018/08","45-54 years","45-54",219,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Aug., 2018","2018/08","55-64 years","55-64",192,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Aug., 2018","2018/08","65-74 years","65-74",55,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Aug., 2018","2018/08","75-84 years","75-84",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Aug., 2018","2018/08","85+ years","85+",Suppressed,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Aug., 2018","2018/08","Not Stated","NS",0,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Sep., 2018","2018/09","< 1 year","1",0,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Sep., 2018","2018/09","1-4 years","1-4",0,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Sep., 2018","2018/09","5-14 years","5-14",0,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Sep., 2018","2018/09","15-24 years","15-24",79,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Sep., 2018","2018/09","25-34 years","25-34",244,Not Applicable,Not Applicable
,"Division 3: East North Central","CENS-D3","2018","2018","Sep., 2018","2018/09","35-44 years","35-44",262,Not Applicable,Not Applicable
