Census Region Code,Month Code,Sex Code,Age Group Code,Deaths,Year,Census Region,Age Groups
CENS-R1,2002/01,F,10-14,Suppressed,2002,Census Region 1: Northeast,10-14 years
CENS-R1,2002/08,F,10-14,Suppressed,2002,Census Region 1: Northeast,10-14 years
CENS-R1,2002/11,F,10-14,Suppressed,2002,Census Region 1: Northeast,10-14 years
CENS-R1,2003/02,F,10-14,Suppressed,2003,Census Region 1: Northeast,10-14 years
CENS-R1,2003/10,F,10-14,Suppressed,2003,Census Region 1: Northeast,10-14 years
CENS-R1,2004/06,F,10-14,Suppressed,2004,Census Region 1: Northeast,10-14 years
CENS-R1,2004/07,F,10-14,Suppressed,2004,Census Region 1: Northeast,10-14 years
CENS-R1,2004/08,F,10-14,Suppressed,2004,Census Region 1: Northeast,10-14 years
CENS-R1,2004/09,F,10-14,Suppressed,2004,Census Region 1: Northeast,10-14 years
CENS-R1,2004/10,F,10-14,Suppressed,2004,Census Region 1: Northeast,10-14 years
CENS-R1,2005/01,F,10-14,Suppressed,2005,Census Region 1: Northeast,10-14 years
CENS-R1,2005/12,F,10-14,Suppressed,2005,Census Region 1: Northeast,10-14 years
CENS-R1,1999/02,F,15-19,3,1999,Census Region 1: Northeast,15-19 years
CENS-R1,1999/03,F,15-19,2,1999,Census Region 1: Northeast,15-19 years
CENS-R1,1999/04,F,15-19,1,1999,Census Region 1: Northeast,15-19 years
CENS-R1,1999/05,F,15-19,6,1999,Census Region 1: Northeast,15-19 years
CENS-R1,1999/06,F,15-19,2,1999,Census Region 1: Northeast,15-19 years
CENS-R1,1999/07,F,15-19,3,1999,Census Region 1: Northeast,15-19 years
CENS-R1,1999/08,F,15-19,3,1999,Census Region 1: Northeast,15-19 years
CENS-R1,1999/10,F,15-19,1,1999,Census Region 1: Northeast,15-19 years
CENS-R1,1999/11,F,15-19,3,1999,Census Region 1: Northeast,15-19 years
CENS-R1,1999/12,F,15-19,1,1999,Census Region 1: Northeast,15-19 years
CENS-R1,2000/02,F,15-19,2,2000,Census Region 1: Northeast,15-19 years
CENS-R1,2000/03,F,15-19,3,2000,Census Region 1: Northeast,15-19 years
CENS-R1,2000/04,F,15-19,2,2000,Census Region 1: Northeast,15-19 years
CENS-R1,2000/05,F,15-19,1,2000,Census Region 1: Northeast,15-19 years
CENS-R1,2000/06,F,15-19,2,2000,Census Region 1: Northeast,15-19 years
CENS-R1,2000/07,F,15-19,2,2000,Census Region 1: Northeast,15-19 years
CENS-R1,2000/08,F,15-19,1,2000,Census Region 1: Northeast,15-19 years
CENS-R1,2000/09,F,15-19,1,2000,Census Region 1: Northeast,15-19 years
CENS-R1,2000/10,F,15-19,5,2000,Census Region 1: Northeast,15-19 years
CENS-R1,2000/11,F,15-19,4,2000,Census Region 1: Northeast,15-19 years
CENS-R1,2000/12,F,15-19,4,2000,Census Region 1: Northeast,15-19 years
CENS-R1,2001/01,F,15-19,3,2001,Census Region 1: Northeast,15-19 years
CENS-R1,2001/02,F,15-19,1,2001,Census Region 1: Northeast,15-19 years
CENS-R1,2001/03,F,15-19,2,2001,Census Region 1: Northeast,15-19 years
CENS-R1,2001/04,F,15-19,2,2001,Census Region 1: Northeast,15-19 years
CENS-R1,2001/05,F,15-19,4,2001,Census Region 1: Northeast,15-19 years
CENS-R1,2001/07,F,15-19,4,2001,Census Region 1: Northeast,15-19 years
CENS-R1,2001/08,F,15-19,3,2001,Census Region 1: Northeast,15-19 years
CENS-R1,2001/09,F,15-19,2,2001,Census Region 1: Northeast,15-19 years
CENS-R1,2001/10,F,15-19,6,2001,Census Region 1: Northeast,15-19 years
CENS-R1,2001/11,F,15-19,1,2001,Census Region 1: Northeast,15-19 years
CENS-R1,2001/12,F,15-19,2,2001,Census Region 1: Northeast,15-19 years
CENS-R1,2002/01,F,15-19,1,2002,Census Region 1: Northeast,15-19 years
CENS-R1,2002/02,F,15-19,1,2002,Census Region 1: Northeast,15-19 years
CENS-R1,2002/03,F,15-19,2,2002,Census Region 1: Northeast,15-19 years
CENS-R1,2002/04,F,15-19,7,2002,Census Region 1: Northeast,15-19 years
CENS-R1,2002/05,F,15-19,5,2002,Census Region 1: Northeast,15-19 years
CENS-R1,2002/06,F,15-19,1,2002,Census Region 1: Northeast,15-19 years
CENS-R1,2002/07,F,15-19,2,2002,Census Region 1: Northeast,15-19 years
CENS-R1,2002/08,F,15-19,1,2002,Census Region 1: Northeast,15-19 years
CENS-R1,2002/09,F,15-19,5,2002,Census Region 1: Northeast,15-19 years
CENS-R1,2002/10,F,15-19,1,2002,Census Region 1: Northeast,15-19 years
CENS-R1,2002/11,F,15-19,2,2002,Census Region 1: Northeast,15-19 years
CENS-R1,2002/12,F,15-19,4,2002,Census Region 1: Northeast,15-19 years
CENS-R1,2003/01,F,15-19,4,2003,Census Region 1: Northeast,15-19 years
CENS-R1,2003/02,F,15-19,4,2003,Census Region 1: Northeast,15-19 years
CENS-R1,2003/03,F,15-19,3,2003,Census Region 1: Northeast,15-19 years
CENS-R1,2003/04,F,15-19,3,2003,Census Region 1: Northeast,15-19 years
CENS-R1,2003/05,F,15-19,5,2003,Census Region 1: Northeast,15-19 years
CENS-R1,2003/06,F,15-19,5,2003,Census Region 1: Northeast,15-19 years
CENS-R1,2003/07,F,15-19,3,2003,Census Region 1: Northeast,15-19 years
CENS-R1,2003/08,F,15-19,1,2003,Census Region 1: Northeast,15-19 years
CENS-R1,2003/09,F,15-19,1,2003,Census Region 1: Northeast,15-19 years
CENS-R1,2003/10,F,15-19,4,2003,Census Region 1: Northeast,15-19 years
CENS-R1,2003/11,F,15-19,3,2003,Census Region 1: Northeast,15-19 years
CENS-R1,2003/12,F,15-19,1,2003,Census Region 1: Northeast,15-19 years
CENS-R1,2004/01,F,15-19,8,2004,Census Region 1: Northeast,15-19 years
CENS-R1,2004/02,F,15-19,2,2004,Census Region 1: Northeast,15-19 years
CENS-R1,2004/03,F,15-19,3,2004,Census Region 1: Northeast,15-19 years
CENS-R1,2004/04,F,15-19,3,2004,Census Region 1: Northeast,15-19 years
CENS-R1,2004/05,F,15-19,2,2004,Census Region 1: Northeast,15-19 years
CENS-R1,2004/06,F,15-19,3,2004,Census Region 1: Northeast,15-19 years
CENS-R1,2004/07,F,15-19,3,2004,Census Region 1: Northeast,15-19 years
CENS-R1,2004/08,F,15-19,1,2004,Census Region 1: Northeast,15-19 years
CENS-R1,2004/09,F,15-19,1,2004,Census Region 1: Northeast,15-19 years
CENS-R1,2004/10,F,15-19,2,2004,Census Region 1: Northeast,15-19 years
CENS-R1,2004/11,F,15-19,1,2004,Census Region 1: Northeast,15-19 years
CENS-R1,2004/12,F,15-19,8,2004,Census Region 1: Northeast,15-19 years
CENS-R1,2005/01,F,15-19,1,2005,Census Region 1: Northeast,15-19 years
CENS-R1,2005/02,F,15-19,2,2005,Census Region 1: Northeast,15-19 years
CENS-R1,2005/03,F,15-19,2,2005,Census Region 1: Northeast,15-19 years
CENS-R1,2005/04,F,15-19,7,2005,Census Region 1: Northeast,15-19 years
CENS-R1,2005/05,F,15-19,2,2005,Census Region 1: Northeast,15-19 years
CENS-R1,2005/06,F,15-19,5,2005,Census Region 1: Northeast,15-19 years
CENS-R1,2005/07,F,15-19,3,2005,Census Region 1: Northeast,15-19 years
CENS-R1,2005/08,F,15-19,4,2005,Census Region 1: Northeast,15-19 years
CENS-R1,2005/09,F,15-19,5,2005,Census Region 1: Northeast,15-19 years
CENS-R1,2005/10,F,15-19,2,2005,Census Region 1: Northeast,15-19 years
CENS-R1,2005/11,F,15-19,5,2005,Census Region 1: Northeast,15-19 years
CENS-R1,2005/12,F,15-19,4,2005,Census Region 1: Northeast,15-19 years
CENS-R1,1999/01,F,20-24,2,1999,Census Region 1: Northeast,20-24 years
CENS-R1,1999/02,F,20-24,5,1999,Census Region 1: Northeast,20-24 years
CENS-R1,1999/03,F,20-24,4,1999,Census Region 1: Northeast,20-24 years
CENS-R1,1999/04,F,20-24,5,1999,Census Region 1: Northeast,20-24 years
CENS-R1,1999/05,F,20-24,3,1999,Census Region 1: Northeast,20-24 years
CENS-R1,1999/06,F,20-24,6,1999,Census Region 1: Northeast,20-24 years
CENS-R1,1999/07,F,20-24,5,1999,Census Region 1: Northeast,20-24 years
CENS-R1,1999/08,F,20-24,4,1999,Census Region 1: Northeast,20-24 years
CENS-R1,1999/09,F,20-24,4,1999,Census Region 1: Northeast,20-24 years
CENS-R1,1999/10,F,20-24,6,1999,Census Region 1: Northeast,20-24 years
CENS-R1,1999/11,F,20-24,6,1999,Census Region 1: Northeast,20-24 years
CENS-R1,1999/12,F,20-24,6,1999,Census Region 1: Northeast,20-24 years
CENS-R1,2000/01,F,20-24,6,2000,Census Region 1: Northeast,20-24 years
CENS-R1,2000/02,F,20-24,5,2000,Census Region 1: Northeast,20-24 years
CENS-R1,2000/03,F,20-24,4,2000,Census Region 1: Northeast,20-24 years
CENS-R1,2000/04,F,20-24,8,2000,Census Region 1: Northeast,20-24 years
CENS-R1,2000/05,F,20-24,3,2000,Census Region 1: Northeast,20-24 years
CENS-R1,2000/06,F,20-24,4,2000,Census Region 1: Northeast,20-24 years
CENS-R1,2000/07,F,20-24,3,2000,Census Region 1: Northeast,20-24 years
CENS-R1,2000/08,F,20-24,5,2000,Census Region 1: Northeast,20-24 years
CENS-R1,2000/09,F,20-24,3,2000,Census Region 1: Northeast,20-24 years
CENS-R1,2000/10,F,20-24,5,2000,Census Region 1: Northeast,20-24 years
CENS-R1,2000/11,F,20-24,3,2000,Census Region 1: Northeast,20-24 years
CENS-R1,2000/12,F,20-24,5,2000,Census Region 1: Northeast,20-24 years
CENS-R1,2001/01,F,20-24,4,2001,Census Region 1: Northeast,20-24 years
CENS-R1,2001/02,F,20-24,6,2001,Census Region 1: Northeast,20-24 years
CENS-R1,2001/03,F,20-24,6,2001,Census Region 1: Northeast,20-24 years
CENS-R1,2001/04,F,20-24,9,2001,Census Region 1: Northeast,20-24 years
CENS-R1,2001/05,F,20-24,8,2001,Census Region 1: Northeast,20-24 years
CENS-R1,2001/06,F,20-24,6,2001,Census Region 1: Northeast,20-24 years
CENS-R1,2001/07,F,20-24,7,2001,Census Region 1: Northeast,20-24 years
CENS-R1,2001/08,F,20-24,4,2001,Census Region 1: Northeast,20-24 years
CENS-R1,2001/09,F,20-24,3,2001,Census Region 1: Northeast,20-24 years
CENS-R1,2001/10,F,20-24,7,2001,Census Region 1: Northeast,20-24 years
CENS-R1,2001/11,F,20-24,5,2001,Census Region 1: Northeast,20-24 years
CENS-R1,2001/12,F,20-24,7,2001,Census Region 1: Northeast,20-24 years
CENS-R1,2002/01,F,20-24,8,2002,Census Region 1: Northeast,20-24 years
CENS-R1,2002/02,F,20-24,4,2002,Census Region 1: Northeast,20-24 years
CENS-R1,2002/03,F,20-24,9,2002,Census Region 1: Northeast,20-24 years
CENS-R1,2002/04,F,20-24,11,2002,Census Region 1: Northeast,20-24 years
CENS-R1,2002/05,F,20-24,6,2002,Census Region 1: Northeast,20-24 years
CENS-R1,2002/06,F,20-24,9,2002,Census Region 1: Northeast,20-24 years
CENS-R1,2002/07,F,20-24,5,2002,Census Region 1: Northeast,20-24 years
CENS-R1,2002/08,F,20-24,4,2002,Census Region 1: Northeast,20-24 years
CENS-R1,2002/09,F,20-24,6,2002,Census Region 1: Northeast,20-24 years
CENS-R1,2002/10,F,20-24,13,2002,Census Region 1: Northeast,20-24 years
CENS-R1,2002/11,F,20-24,3,2002,Census Region 1: Northeast,20-24 years
CENS-R1,2002/12,F,20-24,5,2002,Census Region 1: Northeast,20-24 years
CENS-R1,2003/01,F,20-24,7,2003,Census Region 1: Northeast,20-24 years
CENS-R1,2003/02,F,20-24,5,2003,Census Region 1: Northeast,20-24 years
CENS-R1,2003/03,F,20-24,8,2003,Census Region 1: Northeast,20-24 years
CENS-R1,2003/04,F,20-24,12,2003,Census Region 1: Northeast,20-24 years
CENS-R1,2003/05,F,20-24,6,2003,Census Region 1: Northeast,20-24 years
CENS-R1,2003/06,F,20-24,14,2003,Census Region 1: Northeast,20-24 years
CENS-R1,2003/07,F,20-24,7,2003,Census Region 1: Northeast,20-24 years
CENS-R1,2003/08,F,20-24,6,2003,Census Region 1: Northeast,20-24 years
CENS-R1,2003/09,F,20-24,5,2003,Census Region 1: Northeast,20-24 years
CENS-R1,2003/10,F,20-24,9,2003,Census Region 1: Northeast,20-24 years
CENS-R1,2003/11,F,20-24,7,2003,Census Region 1: Northeast,20-24 years
CENS-R1,2003/12,F,20-24,1,2003,Census Region 1: Northeast,20-24 years
CENS-R1,2004/01,F,20-24,8,2004,Census Region 1: Northeast,20-24 years
CENS-R1,2004/02,F,20-24,6,2004,Census Region 1: Northeast,20-24 years
CENS-R1,2004/03,F,20-24,8,2004,Census Region 1: Northeast,20-24 years
CENS-R1,2004/04,F,20-24,5,2004,Census Region 1: Northeast,20-24 years
CENS-R1,2004/05,F,20-24,11,2004,Census Region 1: Northeast,20-24 years
CENS-R1,2004/06,F,20-24,11,2004,Census Region 1: Northeast,20-24 years
CENS-R1,2004/07,F,20-24,8,2004,Census Region 1: Northeast,20-24 years
CENS-R1,2004/08,F,20-24,8,2004,Census Region 1: Northeast,20-24 years
CENS-R1,2004/09,F,20-24,7,2004,Census Region 1: Northeast,20-24 years
CENS-R1,2004/10,F,20-24,9,2004,Census Region 1: Northeast,20-24 years
CENS-R1,2004/11,F,20-24,2,2004,Census Region 1: Northeast,20-24 years
CENS-R1,2004/12,F,20-24,6,2004,Census Region 1: Northeast,20-24 years
CENS-R1,2005/01,F,20-24,13,2005,Census Region 1: Northeast,20-24 years
CENS-R1,2005/02,F,20-24,8,2005,Census Region 1: Northeast,20-24 years
CENS-R1,2005/03,F,20-24,9,2005,Census Region 1: Northeast,20-24 years
CENS-R1,2005/04,F,20-24,10,2005,Census Region 1: Northeast,20-24 years
CENS-R1,2005/05,F,20-24,11,2005,Census Region 1: Northeast,20-24 years
CENS-R1,2005/06,F,20-24,11,2005,Census Region 1: Northeast,20-24 years
CENS-R1,2005/07,F,20-24,15,2005,Census Region 1: Northeast,20-24 years
CENS-R1,2005/08,F,20-24,2,2005,Census Region 1: Northeast,20-24 years
CENS-R1,2005/09,F,20-24,9,2005,Census Region 1: Northeast,20-24 years
CENS-R1,2005/10,F,20-24,12,2005,Census Region 1: Northeast,20-24 years
CENS-R1,2005/11,F,20-24,11,2005,Census Region 1: Northeast,20-24 years
CENS-R1,2005/12,F,20-24,7,2005,Census Region 1: Northeast,20-24 years
CENS-R1,1999/01,F,25-29,5,1999,Census Region 1: Northeast,25-29 years
CENS-R1,1999/02,F,25-29,5,1999,Census Region 1: Northeast,25-29 years
CENS-R1,1999/03,F,25-29,10,1999,Census Region 1: Northeast,25-29 years
CENS-R1,1999/04,F,25-29,5,1999,Census Region 1: Northeast,25-29 years
CENS-R1,1999/05,F,25-29,6,1999,Census Region 1: Northeast,25-29 years
CENS-R1,1999/06,F,25-29,9,1999,Census Region 1: Northeast,25-29 years
CENS-R1,1999/07,F,25-29,2,1999,Census Region 1: Northeast,25-29 years
CENS-R1,1999/08,F,25-29,6,1999,Census Region 1: Northeast,25-29 years
CENS-R1,1999/09,F,25-29,2,1999,Census Region 1: Northeast,25-29 years
CENS-R1,1999/10,F,25-29,7,1999,Census Region 1: Northeast,25-29 years
CENS-R1,1999/11,F,25-29,5,1999,Census Region 1: Northeast,25-29 years
CENS-R1,1999/12,F,25-29,6,1999,Census Region 1: Northeast,25-29 years
CENS-R1,2000/01,F,25-29,3,2000,Census Region 1: Northeast,25-29 years
CENS-R1,2000/02,F,25-29,4,2000,Census Region 1: Northeast,25-29 years
CENS-R1,2000/03,F,25-29,8,2000,Census Region 1: Northeast,25-29 years
CENS-R1,2000/04,F,25-29,2,2000,Census Region 1: Northeast,25-29 years
CENS-R1,2000/05,F,25-29,5,2000,Census Region 1: Northeast,25-29 years
CENS-R1,2000/06,F,25-29,4,2000,Census Region 1: Northeast,25-29 years
CENS-R1,2000/07,F,25-29,3,2000,Census Region 1: Northeast,25-29 years
CENS-R1,2000/08,F,25-29,7,2000,Census Region 1: Northeast,25-29 years
CENS-R1,2000/09,F,25-29,7,2000,Census Region 1: Northeast,25-29 years
CENS-R1,2000/10,F,25-29,15,2000,Census Region 1: Northeast,25-29 years
CENS-R1,2000/11,F,25-29,4,2000,Census Region 1: Northeast,25-29 years
CENS-R1,2000/12,F,25-29,4,2000,Census Region 1: Northeast,25-29 years
CENS-R1,2001/01,F,25-29,4,2001,Census Region 1: Northeast,25-29 years
CENS-R1,2001/02,F,25-29,5,2001,Census Region 1: Northeast,25-29 years
CENS-R1,2001/03,F,25-29,10,2001,Census Region 1: Northeast,25-29 years
CENS-R1,2001/04,F,25-29,5,2001,Census Region 1: Northeast,25-29 years
CENS-R1,2001/05,F,25-29,2,2001,Census Region 1: Northeast,25-29 years
CENS-R1,2001/06,F,25-29,6,2001,Census Region 1: Northeast,25-29 years
CENS-R1,2001/07,F,25-29,9,2001,Census Region 1: Northeast,25-29 years
CENS-R1,2001/08,F,25-29,6,2001,Census Region 1: Northeast,25-29 years
CENS-R1,2001/09,F,25-29,6,2001,Census Region 1: Northeast,25-29 years
CENS-R1,2001/10,F,25-29,8,2001,Census Region 1: Northeast,25-29 years
CENS-R1,2001/11,F,25-29,3,2001,Census Region 1: Northeast,25-29 years
CENS-R1,2001/12,F,25-29,5,2001,Census Region 1: Northeast,25-29 years
CENS-R1,2002/01,F,25-29,8,2002,Census Region 1: Northeast,25-29 years
CENS-R1,2002/02,F,25-29,8,2002,Census Region 1: Northeast,25-29 years
CENS-R1,2002/03,F,25-29,13,2002,Census Region 1: Northeast,25-29 years
CENS-R1,2002/04,F,25-29,6,2002,Census Region 1: Northeast,25-29 years
CENS-R1,2002/05,F,25-29,8,2002,Census Region 1: Northeast,25-29 years
CENS-R1,2002/06,F,25-29,10,2002,Census Region 1: Northeast,25-29 years
CENS-R1,2002/07,F,25-29,4,2002,Census Region 1: Northeast,25-29 years
CENS-R1,2002/08,F,25-29,9,2002,Census Region 1: Northeast,25-29 years
CENS-R1,2002/09,F,25-29,8,2002,Census Region 1: Northeast,25-29 years
CENS-R1,2002/10,F,25-29,12,2002,Census Region 1: Northeast,25-29 years
CENS-R1,2002/11,F,25-29,6,2002,Census Region 1: Northeast,25-29 years
CENS-R1,2002/12,F,25-29,9,2002,Census Region 1: Northeast,25-29 years
CENS-R1,2003/01,F,25-29,4,2003,Census Region 1: Northeast,25-29 years
CENS-R1,2003/02,F,25-29,6,2003,Census Region 1: Northeast,25-29 years
CENS-R1,2003/03,F,25-29,7,2003,Census Region 1: Northeast,25-29 years
CENS-R1,2003/04,F,25-29,8,2003,Census Region 1: Northeast,25-29 years
CENS-R1,2003/05,F,25-29,9,2003,Census Region 1: Northeast,25-29 years
CENS-R1,2003/06,F,25-29,3,2003,Census Region 1: Northeast,25-29 years
CENS-R1,2003/07,F,25-29,5,2003,Census Region 1: Northeast,25-29 years
CENS-R1,2003/08,F,25-29,5,2003,Census Region 1: Northeast,25-29 years
CENS-R1,2003/09,F,25-29,13,2003,Census Region 1: Northeast,25-29 years
CENS-R1,2003/10,F,25-29,6,2003,Census Region 1: Northeast,25-29 years
CENS-R1,2003/11,F,25-29,7,2003,Census Region 1: Northeast,25-29 years
CENS-R1,2003/12,F,25-29,8,2003,Census Region 1: Northeast,25-29 years
CENS-R1,2004/01,F,25-29,10,2004,Census Region 1: Northeast,25-29 years
CENS-R1,2004/02,F,25-29,10,2004,Census Region 1: Northeast,25-29 years
CENS-R1,2004/03,F,25-29,10,2004,Census Region 1: Northeast,25-29 years
CENS-R1,2004/04,F,25-29,4,2004,Census Region 1: Northeast,25-29 years
CENS-R1,2004/05,F,25-29,8,2004,Census Region 1: Northeast,25-29 years
CENS-R1,2004/06,F,25-29,8,2004,Census Region 1: Northeast,25-29 years
CENS-R1,2004/07,F,25-29,7,2004,Census Region 1: Northeast,25-29 years
CENS-R1,2004/08,F,25-29,11,2004,Census Region 1: Northeast,25-29 years
CENS-R1,2004/09,F,25-29,9,2004,Census Region 1: Northeast,25-29 years
CENS-R1,2004/10,F,25-29,8,2004,Census Region 1: Northeast,25-29 years
CENS-R1,2004/11,F,25-29,10,2004,Census Region 1: Northeast,25-29 years
CENS-R1,2004/12,F,25-29,13,2004,Census Region 1: Northeast,25-29 years
CENS-R1,2005/01,F,25-29,6,2005,Census Region 1: Northeast,25-29 years
CENS-R1,2005/02,F,25-29,8,2005,Census Region 1: Northeast,25-29 years
CENS-R1,2005/03,F,25-29,11,2005,Census Region 1: Northeast,25-29 years
CENS-R1,2005/04,F,25-29,6,2005,Census Region 1: Northeast,25-29 years
CENS-R1,2005/05,F,25-29,17,2005,Census Region 1: Northeast,25-29 years
CENS-R1,2005/06,F,25-29,7,2005,Census Region 1: Northeast,25-29 years
CENS-R1,2005/07,F,25-29,6,2005,Census Region 1: Northeast,25-29 years
CENS-R1,2005/08,F,25-29,12,2005,Census Region 1: Northeast,25-29 years
CENS-R1,2005/09,F,25-29,3,2005,Census Region 1: Northeast,25-29 years
CENS-R1,2005/10,F,25-29,12,2005,Census Region 1: Northeast,25-29 years
CENS-R1,2005/11,F,25-29,11,2005,Census Region 1: Northeast,25-29 years
CENS-R1,2005/12,F,25-29,8,2005,Census Region 1: Northeast,25-29 years
CENS-R1,1999/01,F,30-34,9,1999,Census Region 1: Northeast,30-34 years
CENS-R1,1999/02,F,30-34,6,1999,Census Region 1: Northeast,30-34 years
CENS-R1,1999/03,F,30-34,13,1999,Census Region 1: Northeast,30-34 years
CENS-R1,1999/04,F,30-34,8,1999,Census Region 1: Northeast,30-34 years
CENS-R1,1999/05,F,30-34,17,1999,Census Region 1: Northeast,30-34 years
CENS-R1,1999/06,F,30-34,12,1999,Census Region 1: Northeast,30-34 years
CENS-R1,1999/07,F,30-34,12,1999,Census Region 1: Northeast,30-34 years
CENS-R1,1999/08,F,30-34,14,1999,Census Region 1: Northeast,30-34 years
CENS-R1,1999/09,F,30-34,5,1999,Census Region 1: Northeast,30-34 years
CENS-R1,1999/10,F,30-34,11,1999,Census Region 1: Northeast,30-34 years
CENS-R1,1999/11,F,30-34,7,1999,Census Region 1: Northeast,30-34 years
CENS-R1,1999/12,F,30-34,7,1999,Census Region 1: Northeast,30-34 years
CENS-R1,2000/01,F,30-34,18,2000,Census Region 1: Northeast,30-34 years
CENS-R1,2000/02,F,30-34,11,2000,Census Region 1: Northeast,30-34 years
CENS-R1,2000/03,F,30-34,16,2000,Census Region 1: Northeast,30-34 years
CENS-R1,2000/04,F,30-34,12,2000,Census Region 1: Northeast,30-34 years
CENS-R1,2000/05,F,30-34,8,2000,Census Region 1: Northeast,30-34 years
CENS-R1,2000/06,F,30-34,10,2000,Census Region 1: Northeast,30-34 years
CENS-R1,2000/07,F,30-34,8,2000,Census Region 1: Northeast,30-34 years
CENS-R1,2000/08,F,30-34,10,2000,Census Region 1: Northeast,30-34 years
CENS-R1,2000/09,F,30-34,4,2000,Census Region 1: Northeast,30-34 years
CENS-R1,2000/10,F,30-34,11,2000,Census Region 1: Northeast,30-34 years
CENS-R1,2000/11,F,30-34,12,2000,Census Region 1: Northeast,30-34 years
CENS-R1,2000/12,F,30-34,7,2000,Census Region 1: Northeast,30-34 years
CENS-R1,2001/01,F,30-34,8,2001,Census Region 1: Northeast,30-34 years
CENS-R1,2001/02,F,30-34,10,2001,Census Region 1: Northeast,30-34 years
CENS-R1,2001/03,F,30-34,10,2001,Census Region 1: Northeast,30-34 years
CENS-R1,2001/04,F,30-34,13,2001,Census Region 1: Northeast,30-34 years
CENS-R1,2001/05,F,30-34,11,2001,Census Region 1: Northeast,30-34 years
CENS-R1,2001/06,F,30-34,13,2001,Census Region 1: Northeast,30-34 years
CENS-R1,2001/07,F,30-34,16,2001,Census Region 1: Northeast,30-34 years
CENS-R1,2001/08,F,30-34,17,2001,Census Region 1: Northeast,30-34 years
CENS-R1,2001/09,F,30-34,12,2001,Census Region 1: Northeast,30-34 years
CENS-R1,2001/10,F,30-34,9,2001,Census Region 1: Northeast,30-34 years
CENS-R1,2001/11,F,30-34,16,2001,Census Region 1: Northeast,30-34 years
CENS-R1,2001/12,F,30-34,5,2001,Census Region 1: Northeast,30-34 years
CENS-R1,2002/01,F,30-34,11,2002,Census Region 1: Northeast,30-34 years
CENS-R1,2002/02,F,30-34,12,2002,Census Region 1: Northeast,30-34 years
CENS-R1,2002/03,F,30-34,7,2002,Census Region 1: Northeast,30-34 years
CENS-R1,2002/04,F,30-34,14,2002,Census Region 1: Northeast,30-34 years
CENS-R1,2002/05,F,30-34,15,2002,Census Region 1: Northeast,30-34 years
CENS-R1,2002/06,F,30-34,7,2002,Census Region 1: Northeast,30-34 years
CENS-R1,2002/07,F,30-34,8,2002,Census Region 1: Northeast,30-34 years
CENS-R1,2002/08,F,30-34,9,2002,Census Region 1: Northeast,30-34 years
CENS-R1,2002/09,F,30-34,13,2002,Census Region 1: Northeast,30-34 years
CENS-R1,2002/10,F,30-34,12,2002,Census Region 1: Northeast,30-34 years
CENS-R1,2002/11,F,30-34,12,2002,Census Region 1: Northeast,30-34 years
CENS-R1,2002/12,F,30-34,12,2002,Census Region 1: Northeast,30-34 years
CENS-R1,2003/01,F,30-34,16,2003,Census Region 1: Northeast,30-34 years
CENS-R1,2003/02,F,30-34,6,2003,Census Region 1: Northeast,30-34 years
CENS-R1,2003/03,F,30-34,13,2003,Census Region 1: Northeast,30-34 years
CENS-R1,2003/04,F,30-34,12,2003,Census Region 1: Northeast,30-34 years
CENS-R1,2003/05,F,30-34,18,2003,Census Region 1: Northeast,30-34 years
CENS-R1,2003/06,F,30-34,14,2003,Census Region 1: Northeast,30-34 years
CENS-R1,2003/07,F,30-34,13,2003,Census Region 1: Northeast,30-34 years
CENS-R1,2003/08,F,30-34,9,2003,Census Region 1: Northeast,30-34 years
CENS-R1,2003/09,F,30-34,13,2003,Census Region 1: Northeast,30-34 years
CENS-R1,2003/10,F,30-34,12,2003,Census Region 1: Northeast,30-34 years
