Notes,Census Region,Census Region Code,Year,Year Code,Month,Month Code,Sex,Sex Code,Deaths,Population,Crude Rate
,Census Region 2: Midwest,CENS-R2,2006,2006,"Jul., 2006",2006/07,Male,M,442,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2006,2006,"Aug., 2006",2006/08,Female,F,227,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2006,2006,"Aug., 2006",2006/08,Male,M,399,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2006,2006,"Sep., 2006",2006/09,Female,F,250,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2006,2006,"Sep., 2006",2006/09,Male,M,386,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2006,2006,"Oct., 2006",2006/10,Female,F,239,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2006,2006,"Oct., 2006",2006/10,Male,M,424,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2006,2006,"Nov., 2006",2006/11,Female,F,260,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2006,2006,"Nov., 2006",2006/11,Male,M,391,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2006,2006,"Dec., 2006",2006/12,Female,F,221,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2006,2006,"Dec., 2006",2006/12,Male,M,430,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2007,2007,"Jan., 2007",2007/01,Female,F,265,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2007,2007,"Jan., 2007",2007/01,Male,M,397,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2007,2007,"Feb., 2007",2007/02,Female,F,253,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2007,2007,"Feb., 2007",2007/02,Male,M,387,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2007,2007,"Mar., 2007",2007/03,Female,F,275,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2007,2007,"Mar., 2007",2007/03,Male,M,449,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2007,2007,"Apr., 2007",2007/04,Female,F,244,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2007,2007,"Apr., 2007",2007/04,Male,M,412,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2007,2007,"May, 2007",2007/05,Female,F,214,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2007,2007,"May, 2007",2007/05,Male,M,366,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2007,2007,"Jun., 2007",2007/06,Female,F,239,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2007,2007,"Jun., 2007",2007/06,Male,M,376,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2007,2007,"Jul., 2007",2007/07,Female,F,216,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2007,2007,"Jul., 2007",2007/07,Male,M,397,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2007,2007,"Aug., 2007",2007/08,Female,F,252,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2007,2007,"Aug., 2007",2007/08,Male,M,403,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2007,2007,"Sep., 2007",2007/09,Female,F,257,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2007,2007,"Sep., 2007",2007/09,Male,M,427,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2007,2007,"Oct., 2007",2007/10,Female,F,249,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2007,2007,"Oct., 2007",2007/10,Male,M,413,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2007,2007,"Nov., 2007",2007/11,Female,F,230,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2007,2007,"Nov., 2007",2007/11,Male,M,410,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2007,2007,"Dec., 2007",2007/12,Female,F,278,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2007,2007,"Dec., 2007",2007/12,Male,M,433,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2008,2008,"Jan., 2008",2008/01,Female,F,246,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2008,2008,"Jan., 2008",2008/01,Male,M,418,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2008,2008,"Feb., 2008",2008/02,Female,F,278,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2008,2008,"Feb., 2008",2008/02,Male,M,423,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2008,2008,"Mar., 2008",2008/03,Female,F,266,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2008,2008,"Mar., 2008",2008/03,Male,M,407,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2008,2008,"Apr., 2008",2008/04,Female,F,244,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2008,2008,"Apr., 2008",2008/04,Male,M,415,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2008,2008,"May, 2008",2008/05,Female,F,286,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2008,2008,"May, 2008",2008/05,Male,M,477,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2008,2008,"Jun., 2008",2008/06,Female,F,238,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2008,2008,"Jun., 2008",2008/06,Male,M,424,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2008,2008,"Jul., 2008",2008/07,Female,F,280,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2008,2008,"Jul., 2008",2008/07,Male,M,416,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2008,2008,"Aug., 2008",2008/08,Female,F,256,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2008,2008,"Aug., 2008",2008/08,Male,M,401,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2008,2008,"Sep., 2008",2008/09,Female,F,269,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2008,2008,"Sep., 2008",2008/09,Male,M,376,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2008,2008,"Oct., 2008",2008/10,Female,F,236,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2008,2008,"Oct., 2008",2008/10,Male,M,410,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2008,2008,"Nov., 2008",2008/11,Female,F,260,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2008,2008,"Nov., 2008",2008/11,Male,M,436,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2008,2008,"Dec., 2008",2008/12,Female,F,286,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2008,2008,"Dec., 2008",2008/12,Male,M,434,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2009,2009,"Jan., 2009",2009/01,Female,F,226,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2009,2009,"Jan., 2009",2009/01,Male,M,420,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2009,2009,"Feb., 2009",2009/02,Female,F,261,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2009,2009,"Feb., 2009",2009/02,Male,M,382,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2009,2009,"Mar., 2009",2009/03,Female,F,275,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2009,2009,"Mar., 2009",2009/03,Male,M,456,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2009,2009,"Apr., 2009",2009/04,Female,F,233,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2009,2009,"Apr., 2009",2009/04,Male,M,401,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2009,2009,"May, 2009",2009/05,Female,F,274,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2009,2009,"May, 2009",2009/05,Male,M,433,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2009,2009,"Jun., 2009",2009/06,Female,F,248,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2009,2009,"Jun., 2009",2009/06,Male,M,395,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2009,2009,"Jul., 2009",2009/07,Female,F,258,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2009,2009,"Jul., 2009",2009/07,Male,M,448,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2009,2009,"Aug., 2009",2009/08,Female,F,262,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2009,2009,"Aug., 2009",2009/08,Male,M,436,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2009,2009,"Sep., 2009",2009/09,Female,F,265,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2009,2009,"Sep., 2009",2009/09,Male,M,426,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2009,2009,"Oct., 2009",2009/10,Female,F,293,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2009,2009,"Oct., 2009",2009/10,Male,M,437,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2009,2009,"Nov., 2009",2009/11,Female,F,257,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2009,2009,"Nov., 2009",2009/11,Male,M,429,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2009,2009,"Dec., 2009",2009/12,Female,F,259,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2009,2009,"Dec., 2009",2009/12,Male,M,421,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2010,2010,"Jan., 2010",2010/01,Female,F,314,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2010,2010,"Jan., 2010",2010/01,Male,M,448,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2010,2010,"Feb., 2010",2010/02,Female,F,246,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2010,2010,"Feb., 2010",2010/02,Male,M,427,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2010,2010,"Mar., 2010",2010/03,Female,F,300,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2010,2010,"Mar., 2010",2010/03,Male,M,450,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2010,2010,"Apr., 2010",2010/04,Female,F,333,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2010,2010,"Apr., 2010",2010/04,Male,M,417,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2010,2010,"May, 2010",2010/05,Female,F,300,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2010,2010,"May, 2010",2010/05,Male,M,472,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2010,2010,"Jun., 2010",2010/06,Female,F,234,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2010,2010,"Jun., 2010",2010/06,Male,M,440,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2010,2010,"Jul., 2010",2010/07,Female,F,307,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2010,2010,"Jul., 2010",2010/07,Male,M,472,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2010,2010,"Aug., 2010",2010/08,Female,F,287,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2010,2010,"Aug., 2010",2010/08,Male,M,451,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2010,2010,"Sep., 2010",2010/09,Female,F,288,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2010,2010,"Sep., 2010",2010/09,Male,M,423,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2010,2010,"Oct., 2010",2010/10,Female,F,306,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2010,2010,"Oct., 2010",2010/10,Male,M,508,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2010,2010,"Nov., 2010",2010/11,Female,F,317,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2010,2010,"Nov., 2010",2010/11,Male,M,466,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2010,2010,"Dec., 2010",2010/12,Female,F,288,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2010,2010,"Dec., 2010",2010/12,Male,M,422,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2011,2011,"Jan., 2011",2011/01,Female,F,303,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2011,2011,"Jan., 2011",2011/01,Male,M,443,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2011,2011,"Feb., 2011",2011/02,Female,F,322,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2011,2011,"Feb., 2011",2011/02,Male,M,483,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2011,2011,"Mar., 2011",2011/03,Female,F,326,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2011,2011,"Mar., 2011",2011/03,Male,M,449,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2011,2011,"Apr., 2011",2011/04,Female,F,327,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2011,2011,"Apr., 2011",2011/04,Male,M,493,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2011,2011,"May, 2011",2011/05,Female,F,335,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2011,2011,"May, 2011",2011/05,Male,M,486,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2011,2011,"Jun., 2011",2011/06,Female,F,277,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2011,2011,"Jun., 2011",2011/06,Male,M,476,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2011,2011,"Jul., 2011",2011/07,Female,F,299,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2011,2011,"Jul., 2011",2011/07,Male,M,533,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2011,2011,"Aug., 2011",2011/08,Female,F,287,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2011,2011,"Aug., 2011",2011/08,Male,M,489,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2011,2011,"Sep., 2011",2011/09,Female,F,317,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2011,2011,"Sep., 2011",2011/09,Male,M,446,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2011,2011,"Oct., 2011",2011/10,Female,F,295,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2011,2011,"Oct., 2011",2011/10,Male,M,481,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2011,2011,"Nov., 2011",2011/11,Female,F,303,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2011,2011,"Nov., 2011",2011/11,Male,M,488,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2011,2011,"Dec., 2011",2011/12,Female,F,311,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2011,2011,"Dec., 2011",2011/12,Male,M,504,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2012,2012,"Jan., 2012",2012/01,Female,F,347,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2012,2012,"Jan., 2012",2012/01,Male,M,488,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2012,2012,"Feb., 2012",2012/02,Female,F,326,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2012,2012,"Feb., 2012",2012/02,Male,M,535,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2012,2012,"Mar., 2012",2012/03,Female,F,346,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2012,2012,"Mar., 2012",2012/03,Male,M,530,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2012,2012,"Apr., 2012",2012/04,Female,F,281,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2012,2012,"Apr., 2012",2012/04,Male,M,481,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2012,2012,"May, 2012",2012/05,Female,F,314,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2012,2012,"May, 2012",2012/05,Male,M,496,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2012,2012,"Jun., 2012",2012/06,Female,F,296,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2012,2012,"Jun., 2012",2012/06,Male,M,500,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2012,2012,"Jul., 2012",2012/07,Female,F,333,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2012,2012,"Jul., 2012",2012/07,Male,M,508,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2012,2012,"Aug., 2012",2012/08,Female,F,322,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2012,2012,"Aug., 2012",2012/08,Male,M,558,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2012,2012,"Sep., 2012",2012/09,Female,F,297,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2012,2012,"Sep., 2012",2012/09,Male,M,465,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2012,2012,"Oct., 2012",2012/10,Female,F,318,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2012,2012,"Oct., 2012",2012/10,Male,M,462,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2012,2012,"Nov., 2012",2012/11,Female,F,302,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2012,2012,"Nov., 2012",2012/11,Male,M,443,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2012,2012,"Dec., 2012",2012/12,Female,F,275,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2012,2012,"Dec., 2012",2012/12,Male,M,467,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2013,2013,"Jan., 2013",2013/01,Female,F,348,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2013,2013,"Jan., 2013",2013/01,Male,M,547,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2013,2013,"Feb., 2013",2013/02,Female,F,339,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2013,2013,"Feb., 2013",2013/02,Male,M,548,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2013,2013,"Mar., 2013",2013/03,Female,F,344,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2013,2013,"Mar., 2013",2013/03,Male,M,573,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2013,2013,"Apr., 2013",2013/04,Female,F,367,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2013,2013,"Apr., 2013",2013/04,Male,M,538,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2013,2013,"May, 2013",2013/05,Female,F,351,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2013,2013,"May, 2013",2013/05,Male,M,571,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2013,2013,"Jun., 2013",2013/06,Female,F,322,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2013,2013,"Jun., 2013",2013/06,Male,M,554,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2013,2013,"Jul., 2013",2013/07,Female,F,360,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2013,2013,"Jul., 2013",2013/07,Male,M,525,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2013,2013,"Aug., 2013",2013/08,Female,F,330,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2013,2013,"Aug., 2013",2013/08,Male,M,562,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2013,2013,"Sep., 2013",2013/09,Female,F,315,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2013,2013,"Sep., 2013",2013/09,Male,M,521,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2013,2013,"Oct., 2013",2013/10,Female,F,332,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2013,2013,"Oct., 2013",2013/10,Male,M,504,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2013,2013,"Nov., 2013",2013/11,Female,F,301,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2013,2013,"Nov., 2013",2013/11,Male,M,558,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2013,2013,"Dec., 2013",2013/12,Female,F,342,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2013,2013,"Dec., 2013",2013/12,Male,M,515,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2014,2014,"Jan., 2014",2014/01,Female,F,398,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2014,2014,"Jan., 2014",2014/01,Male,M,542,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2014,2014,"Feb., 2014",2014/02,Female,F,385,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2014,2014,"Feb., 2014",2014/02,Male,M,547,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2014,2014,"Mar., 2014",2014/03,Female,F,421,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2014,2014,"Mar., 2014",2014/03,Male,M,580,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2014,2014,"Apr., 2014",2014/04,Female,F,328,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2014,2014,"Apr., 2014",2014/04,Male,M,544,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2014,2014,"May, 2014",2014/05,Female,F,353,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2014,2014,"May, 2014",2014/05,Male,M,542,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2014,2014,"Jun., 2014",2014/06,Female,F,335,Not Applicable,Not Applicable
,Census Region 2: Midwest,CENS-R2,2014,2014,"Jun., 2014",2014/06,Male,M,575,Not Applicable,Not Applicable
